4,1.31859
4,1.43499
4,1.54696
4,1.52174
4,2.23807
4,1.28623
4,1.42433
4,1.7521
4,1.74507
4,1.19194
4,1.32595
4,1.24283
4,1.24307
4,1.21186
4,1.20165
4,1.30234
4,1.25269
4,1.18347
4,1.36405
4,1.20323
4,1.41691
4,1.21991
4,1.18291
4,1.21259
4,1.20809
4,1.16802
4,1.19505
4,1.32042
4,1.22559
4,1.22871
4,1.35369
4,1.2088
4,1.16579
4,1.26944
4,1.73682
4,1.54859
4,1.25773
4,1.76888
4,1.42664
4,1.48868
4,1.2824
4,1.46151
4,1.56025
4,1.47427
4,1.67253
4,1.85798
4,1.85613
4,1.55946
4,1.51286
4,1.17074
4,1.1897
4,1.26646
4,1.59406
4,1.34387
4,1.3786
4,1.36084
4,2.27871
4,1.69154
4,1.67547
4,1.54793
4,1.56471
4,1.33367
4,1.44934
4,1.19837
4,1.46661
4,1.27442
4,1.17882
4,1.33165
4,1.16597
4,1.29177
4,1.71387
4,1.33056
4,1.8725
4,1.51516
4,1.37974
4,1.22477
4,1.17759
4,1.07401
4,1.55623
4,1.25049
4,1.30846
4,1.42276
4,1.61899
4,1.27367
4,1.56903
4,1.29751
4,1.47401
4,1.47207
4,1.31368
4,1.59428
4,1.52251
4,1.57154
4,1.65755
4,1.26493
4,1.30393
4,1.31432
4,1.39564
4,1.31444
4,1.36718
4,1.66782
4,2.02154
4,1.32631
4,1.24883
4,1.20629
4,1.16529
4,1.46432
4,1.42344
4,1.40806
4,1.46579
4,1.5203
4,1.31785
4,1.29162
4,1.51579
4,1.95899
4,1.55169
4,1.89668
4,1.27238
4,1.44899
4,1.22666
4,1.22904
4,1.4526
4,1.38187
4,1.23104
4,1.34804
4,1.29288
4,1.32144
4,1.21854
4,1.13048
4,1.27321
4,1.407
4,1.23794
4,1.43746
4,1.25567
4,1.69004
4,1.58259
4,1.82938
4,1.82547
4,1.42261
4,1.75402
4,1.39819
4,1.24712
4,1.51597
4,1.27525
4,1.23864
4,1.45751
4,1.29659
4,1.28463
4,1.33427
4,1.21938
4,1.22847
4,1.25546
4,1.20661
4,1.47385
4,1.31024
4,1.35767
4,1.34239
4,1.5159
4,1.36266
4,1.28614
4,1.14562
4,1.58591
4,1.17306
4,1.50159
4,2.03087
4,1.33753
4,1.37369
4,1.40677
4,1.43546
4,1.52696
4,1.47516
4,1.4623
4,1.42196
4,1.35129
4,1.49614
4,0.688699
4,4.71416
5,6.1206
6,19.4031
7,106.764
8,325.556
9,1207.91
10,4582.21
